a000022ff0afd3f5220708ff5b8fcdb2,True
a00003251d84f886b23a2d4e97fcd5ee,True
a00011d06e9e2dc717014470a1ee8625,False
a000136ac6cbe41f55868351da7a2c01,True
a00017a16ef61741b57fa5b1181d96b9,True
a00017caf64d5d53f01b49f40a984853,True
a0001a15b5abc62e8d83187091bba1ec,True
a0001fb01be98d001a7a4f0786ddb2d0,True
a000222787aa3eeeed9d2c146c600d78,False
a00028639e177f9b430258c1f2e1fd29,True
a0002ac03c2e953392507da80162f9be,True
a00034720f3420b5e2368ca57a4b9f12,True
a000378a9718efff703beca70d2a390a,True
a00039e5b7de3dd011b0bde1d4f56a71,True
a0004197fca0aaeb9d52f7f6f7796b2f,False
a000424df16cbde119ca84060d083a5a,True
a0004618afc7bc00cd3b72020ae142d7,True
a00046f188e65e2d3c2dacff1c525e5b,True
a0004be8b97ec9aae29884c8323bb497,True
a0004c202044997040f34d13ba187196,True
a0004fa02d1f24396080b33e1ad63676,False
a0004fc7a2e09631023dbcc1dd002f20,True
a00053be1ae3c8f5fad09f00c37807c3,True
a00053ed995848f426cd67396bb23d8f,True
a00054b2163e9403c561fbfc40f642b1,True
a0005520f671c1295fafc7544e07acbf,True
a0005c10600084be2ee091fd35554738,True
a0005c75def25200b9aed3a28dd639d8,True
a000609f603b130ee0e5e0a1a71c6c09,True
a0006244855ed259973afdb6e8209cbc,True
a00062dc65eac2570f981977a09422f7,True
a000663fb95fefb66e765a977274b62e,True
a00066cd775b13011dd34ca57ce0753d,True
a0006a55d88d9b13488aba4fa6567e8e,True
a0006e87b956fd48f67d5bea86207ff9,True
a000712c5e80f76998f075e4477977ce,True
a00079877f5d4c8624d25a6a6860c4f9,True
a0008059dcd679f1d017eaf7b18b867d,False
a00084dfeb4513bab2733bb97ee2f451,False
a0008c3e2db62e9df393635235149ca1,True
a0008dcf738bcdeac1ebf6b1d20759cb,True
a0009193b8d3895f57af6b013dfbb6c2,True
a0009266bb6a5dc9eeb5b43032bc1945,False
a0009341521cea15b7f3ebc3322d3b33,False
a00094b8e95b79fee7595b407951e3f5,False
a00095ad6971f5a7023ebddba04013f2,True
a00095d1b771eb7837b063d731254a28,False
a00097c19df98b869ffe344e3c34d31a,True
a00097c77d380b175c02e64b630c7ded,True
a0009ae3011e68dae86e49bfe9c99647,False
a000a5621e16446ec1c1515d815653cb,True
a000a60974c238ead934669ce430c1f0,True
a000a8569f8663eaea4b36a87290bf6d,True
a000a9520978144a7bde7fe38dec04e5,True
a000aa7e8d49dd71b7a205a1f1a2e834,False
a000acf0672722eeaf00d1b89d8c06b2,True
a000ad90632cea7d1da2624b2a90e51b,True
a000adc9a295560846d5e43f7d371776,False
a000af00ad6f195027750b900f7c55f4,True
a000b1e1a6bd990eb221122d07ef9252,True
a000b659a3acb92c69b529dc156eb4a7,True
a000c15d45b341d1435a28ebf13501f8,True
a000ca5ed3b8e5e7147092d53bb6a09c,True
a000cc0f9ad027c9f9090e48125a5201,True
